month_date,threshold_actual,name,value,value_12m,threshold_type,real_dollars_date,threshold_nominal
2011-04-01,9.657644008911047,count,24.20857639739984,23.796875385079804,real,February 2023,13
2011-05-01,9.688371877154829,count,24.031559795265935,23.838771036410165,real,February 2023,13
2011-06-01,9.688371877154829,count,24.221756907341383,23.902334882379673,real,February 2023,13
2011-07-01,9.713755768312735,count,24.915703693165938,23.96440401544652,real,February 2023,13
2011-08-01,9.74439744337771,count,24.92468671159737,24.012830367655834,real,February 2023,13
2011-09-01,9.765557868774199,count,23.963361162894074,24.14079713647282,real,February 2023,13
2011-10-01,9.77215164695274,count,25.284363580120473,24.325640733231552,real,February 2023,13
2011-11-01,9.790209117912267,count,24.95923241666167,24.484019951250175,real,February 2023,13
2011-12-01,9.792536333739989,count,24.301383389233667,24.419038197676905,real,February 2023,13
2012-01-01,9.819213122579962,count,24.957334340930835,24.559339394055165,real,February 2023,13
2012-02-01,9.84020116161884,count,25.271033062247824,24.696972860612355,real,February 2023,13
2012-03-01,9.8608013313531,count,24.84939066119074,24.657365176504147,real,February 2023,13
2012-04-01,9.877178035325942,count,24.164896900094643,24.65372521839538,real,February 2023,13
2012-05-01,9.85675025194929,count,25.18130319659857,24.749537168506432,real,February 2023,13
2012-06-01,9.848604996552272,count,24.37900744899522,24.762641380310917,real,February 2023,13
2012-07-01,9.85144937145282,count,26.218771238644493,24.87123034243413,real,February 2023,13
2012-08-01,9.908681642178964,count,24.445703134829607,24.83131504437015,real,February 2023,13
2012-09-01,9.955958600753194,count,24.172377229298554,24.848733049903856,real,February 2023,13
2012-10-01,9.982807775950775,count,23.33148950446981,24.685993543599636,real,February 2023,13
2012-11-01,9.966043202673314,count,24.27586912839345,24.629046602910616,real,February 2023,13
2012-12-01,9.964836498170051,count,24.34017789801717,24.632279478642577,real,February 2023,13
2013-01-01,9.984574736116269,count,24.590016560457133,24.6016696636031,real,February 2023,13
2013-02-01,10.038790245584256,count,28.695295400896356,24.887024858490477,real,February 2023,13
